AccountId1,AccountId2,MatchPercentage,RoleCount
0013c000020vXzDAAU,0013c000020vHLbAAM,1,2
0013c000020vXzDAAU,0013c000020vcY1AAI,1,2
0013c000020vVwVAAU,001Nq00000arpUtIAI,0.928,1
0013c000020vVwDAAU,001Nq00000as0hZIAQ,1,2
0013c000020vVwVAAU,001Nq00000as0haIAA,1,1
0013c000020vYvjAAE,0011J00001NcZ0FQAV,1,2
0013c000020vZC1AAM,0011J00001EAgqPQAT,0.86,9
0013c000020vXzUAAU,0013c00001px78mAAA,1,4
0013c000020vVwVAAU,001o000000tkgYcAAI,0.928,1
0013c000020vYvjAAE,0011J00001OmtjWQAR,0.916,2
0013c000020vXzUAAU,0013c00001yU5a9AAC,0.886,4
0013c000020vYgFAAU,0013c00001sN6tNAAS,0.886,2
0013c000020vYvjAAE,0013c00001yU4yAAAS,0.916,2
0013c000020vYvjAAE,0013c00001yU6cJAAS,0.916,2
0013c000020vXEUAA2,001Nq00000as5PsIAI,1,1
0013c000020vZC1AAM,0011J00001Omny0QAB,1,9
0013c000020vXULAA2,001Nq00000XCO5SIAX,1,1
0013c000020vWCbAAM,001Nq00000as0hcIAA,1,1
0013c000020vXzDAAU,001Nq00000as0hgIAA,1,2
0013c000020vXy3AAE,001Nq00000XCO5TIAX,1,1
0013c000020vZgFAAU,0013c00001yVPhQAAW,0.928,7
0013c000020vZfMAAU,001Nq00000XCO5cIAH,1,1
0013c000020vZCdAAM,001Nq00000XCO5aIAH,1,1
0013c000020vXzUAAU,001Nq00000arpUlIAI,1,4
0013c000020vYvjAAE,001Nq00000arpUmIAI,1,2
0013c000020vaC3AAI,0013c000020vPpiAAE,0.85,2
0013c000020vastAAA,0011J00001OXkRnQAL,1,165
0013c000020vYvjAAE,001Nq00000as5EIIAY,0.916,2
0013c000020vZgFAAU,001Nq00000XC7omIAD,0.928,7
0013c000020vatEAAQ,0011J00001OXkCqQAL,0.922,21
0013c000020vZftAAE,001Nq00000XCO5dIAH,1,1
0013c000020vXzpAAE,001Nq00000as3nbIAA,0.9359999999999999,1
0013c000020vZgFAAU,001Nq00000XCO5eIAH,1,7
0013c000020vZxCAAU,001Nq00000XCO5fIAH,1,1
0013c000020vatEAAQ,0013c000020jEf7AAE,0.868,21
0013c000020vatgAAA,0013c00001yU7D4AAK,0.976,2
0013c000020vatgAAA,0013c00001yVUruAAG,1,2
0013c000020vcHgAAI,0011J00001Nd8SVQAZ,0.896,203
0013c000020vatgAAA,0013c000020vG9bAAE,1,2
0013c000020vaC3AAI,001Nq00000XCO5hIAH,1,2
0013c000020vbnoAAA,0011J00001OXlXMQA1,0.976,7
0013c000020vcHgAAI,0011J00001OXk0pQAD,0.8720000000000001,203
0013c000020vaC3AAI,001Nq00000as5UwIAI,0.85,2
0013c000020vbnoAAA,0013c00001ub4JjAAI,0.9359999999999999,7
0013c000020vcHgAAI,0013c00001yUBWtAAO,0.904,203
0013c000020vcX7AAI,0011J00001OmypcQAB,1,1
0013c000020vbnoAAA,0013c000020vP5lAAE,0.904,7
0013c000020vcX7AAI,0013c000020v7ybAAA,0.8979999999999999,1
0013c000020vcX7AAI,0013c000020vOa0AAE,0.964,1
0013c000020vaOqAAI,001Nq00000XCNnjIAH,1,4
0013c000020vaQXAAY,001Nq00000XCO5jIAH,1,1
0013c000020vcX7AAI,0013c000020yAkZAAU,0.8979999999999999,1
0013c000020vcHgAAI,0013c000020vnrlAAA,0.92,203
0013c000020vcHgAAI,0013c000020vsrgAAA,0.976,203
0013c000020vbnoAAA,0013c000020yE37AAE,0.976,7
0013c000020vcX7AAI,0013c000020ykt4AAA,0.964,1
0013c000020vau4AAA,001Nq00000XCO5nIAH,1,1
0013c000020vastAAA,001Nq00000as242IAA,1,165
0013c000020vastAAA,001Nq00000as5CaIAI,1,165
0013c000020vcY1AAI,0011J00001EIX9EQAX,1,1
0013c000020vcY1AAI,0011J00001OXmVRQA1,1,1
0013c000020vcX7AAI,001Nq00000XCO1VIAX,0.8979999999999999,1
0013c000020vcX7AAI,001Nq00000XCO7BIAX,0.8979999999999999,1
0013c000020vcY1AAI,0013c000020vHLbAAM,1,1
0013c000020vcX7AAI,001Nq00000as0huIAA,1,1
0013c000020vcX7AAI,001Nq00000as5UsIAI,0.964,1
0013c000020vcY1AAI,0013c000020vXzDAAU,1,1
0013c000020vcHgAAI,001Nq00000XCHPDIA5,0.976,203
0013c000020vcImAAI,001Nq00000as0htIAA,1,1
0013c000020vcIUAAY,001Nq00000XCO5sIAH,1,1
0013c000020vd1kAAA,0013c00001yVgv6AAC,0.92,21
0013c000020vdFKAAY,0013c00001yUxfIAAS,0.8799999999999999,1
0013c000020vd1kAAA,0013c000020vAmEAAU,0.916,21
0013c000020vd1kAAA,0013c000020vMYFAA2,0.916,21
0013c000020vdFKAAY,0013c000020vnNiAAI,1,1
0013c000020vatgAAA,001Nq00000as0hqIAA,1,2
0013c000020vdFKAAY,0013c000020yjHUAAY,1,1
0013c000020vdFKAAY,0013c000020yqmtAAA,0.8799999999999999,1
0013c000020vbnoAAA,001Nq00000as3nqIAA,0.976,7
0013c000020vdxSAAQ,0013c000020vKn8AAE,0.86,26
0013c000020veeEAAQ,0011J00001OXiZJQA1,0.856,1
0013c000020vcHgAAI,001Nq00000as5CXIAY,0.8720000000000001,203
0013c000020vcY1AAI,001Nq00000as0hgIAA,1,1
0013c000020veeEAAQ,0013c00001px8J8AAI,0.8919999999999999,1
0013c000020veeEAAQ,0013c00001uawtlAAA,0.9460000000000001,1
0013c000020vbllAAA,001Nq00000XCO5pIAH,1,1
0013c000020veeIAAQ,0011J00001OXlpgQAD,1,31
0013c000020vdFKAAY,001Nq00000as5WSIAY,0.8799999999999999,1
0013c000020vfBRAAY,0011J00001OYDtzQAH,1,1
0013c000020vefSAAQ,0013c00001ub01zAAA,0.9,1
0013c000020vdwtAAA,001Nq00000XCO62IAH,1,1
0013c000020vd1kAAA,001Nq00000XCO5wIAH,1,21
0013c000020veeIAAQ,0013c00001yUKrhAAG,1,31
0013c000020veeIAAQ,0013c00001yWDB7AAO,0.91,31
0013c000020veeEAAQ,001Nq00000XBzrgIAD,0.856,1
0013c000020vfQ4AAI,0011J00001OYSAJQA5,1,4
0013c000020vfQ4AAI,0011J00001Omlr9QAB,1,4
0013c000020veeIAAQ,0013c000020vkg4AAA,1,31
0013c000020vd1kAAA,001Nq00000as5UQIAY,0.916,21
0013c000020vfu3AAA,0011J00001EAdX0QAL,0.85,35
0013c000020vfu3AAA,0011J00001NLfNXQA1,0.85,35
0013c000020vfu3AAA,0011J00001OXl6QQAT,0.85,35
0013c000020vdxSAAQ,001Nq00000as0i1IAA,1,26
0013c000020veeEAAQ,001Nq00000XCNyYIAX,0.9460000000000001,1
0013c000020vfu3AAA,0013c00001px4OgAAI,0.85,35
0013c000020vfe5AAA,0013c00001sMZHeAAO,0.85,25
0013c000020vefSAAQ,001Nq00000XCO67IAH,1,1
0013c000020vfu3AAA,0013c000020vVwVAAU,0.85,35
0013c000020vfe5AAA,0013c000020vB1cAAE,1,25
0013c000020vfQ4AAI,0013c000020yoYOAAY,1,4
0013c000020veeEAAQ,001Nq00000as5RWIAY,0.8919999999999999,1
0013c000020vgLNAAY,001Nq00000XCO6EIAX,1,3
0013c000020vhIMAAY,0013c00001sN6tNAAS,0.97,9
0013c000020vfu3AAA,001Nq00000XCO6DIAX,1,35
0013c000020vfQ4AAI,001Nq00000as5WQIAY,1,4
0013c000020vfu3AAA,001Nq00000as0haIAA,0.85,35
0013c000020vfNZAAY,001Nq00000XCOF6IAP,0.886,29
0013c000020vfNZAAY,001Nq00000XCOGvIAP,0.976,29
0013c000020vfBRAAY,001Nq00000as0i4IAA,1,1
0013c000020vfe5AAA,001Nq00000XCNoqIAH,0.88,25
0013c000020vhVCAAY,0011J00001OmtwbQAB,0.8720000000000001,4
0013c000020vhVCAAY,0013c00001yUEAgAAO,0.9140000000000001,4
0013c000020vfe5AAA,001Nq00000XCO6CIAX,1,25
0013c000020veeIAAQ,001Nq00000as0i3IAA,1,31
0013c000020veeIAAQ,001Nq00000as5CgIAI,1,31
0013c000020vhVCAAY,0013c000020ykGWAAY,0.904,4
0013c000020vikAAAQ,0011J00001Omw9XQAR,0.9420000000000001,4
0013c000020vi0KAAQ,0013c000020vPcTAAU,0.87,9
0013c000020vhIMAAY,001Nq00000arpUsIAI,0.8759999999999999,9
0013c000020vhJcAAI,001Nq00000XCO6KIAX,1,1
0013c000020vhJuAAI,001Nq00000XCO6LIAX,1,1
0013c000020vgMGAAY,001Nq00000XCO6GIAX,1,6
0013c000020vikAAAQ,0013c000020vVOAAA2,0.916,4
0013c000020vjSWAAY,0011J00001OXkkwQAD,0.916,1
0013c000020vhVCAAY,001Nq00000XCO6NIAX,1,4
0013c000020vjSWAAY,0013c00001uajmTAAQ,1,1
0013c000020vjSWAAY,0013c000020vkCWAAY,0.9580000000000001,1
0013c000020vhVCAAY,001Nq00000as5RGIAY,0.8720000000000001,4
0013c000020vjD5AAI,001Nq00000XCO6SIAX,1,1
0013c000020vkCWAAY,0011J00001OXkkwQAD,0.9520000000000001,2
0013c000020vj0AAAQ,001Nq00000XCO6RIAX,1,1
0013c000020vjSWAAY,001Nq00000XBzs2IAD,0.916,1
0013c000020vkCWAAY,0013c00001uajmTAAQ,0.9580000000000001,2
0013c000020vjUHAAY,0013c000020wTo7AAE,1,2
0013c000020vkCWAAY,0013c000020vjSWAAY,0.9580000000000001,2
0013c000020vi0KAAQ,001Nq00000XCO4fIAH,0.87,9
0013c000020vi0KAAQ,001Nq00000XCO6OIAX,1,9
0013c000020vjF0AAI,001Nq00000XCO6UIAX,1,1
0013c000020vkCWAAY,001Nq00000XBzs2IAD,0.9520000000000001,2
0013c000020vjSWAAY,001Nq00000as5JCIAY,0.9580000000000001,1
0013c000020vjSWAAY,001Nq00000as5SxIAI,1,1
0013c000020vkg4AAA,0011J00001OXlpgQAD,1,5
0013c000020vkg4AAA,0013c00001yUKrhAAG,1,5
0013c000020vkCWAAY,001Nq00000as5JCIAY,1,2
0013c000020vkCWAAY,001Nq00000as5SxIAI,0.9580000000000001,2
0013c000020vikAAAQ,001Nq00000as5R8IAI,0.8919999999999999,4
0013c000020vkAiAAI,001Nq00000XCHOjIAP,1,4
0013c000020vkg4AAA,0013c000020veeIAAQ,1,5
0013c000020vkD5AAI,001Nq00000XCHOlIAP,1,1
0013c000020vjUHAAY,001Nq00000as5JBIAY,1,2
0013c000020vjTtAAI,001Nq00000XCO6WIAX,1,6
0013c000020vkhMAAQ,001Nq00000XCHOoIAP,1,1
0013c000020vlSfAAI,001Nq00000XCHOsIAP,1,1
0013c000020vkvvAAA,001Nq00000XCHOrIAP,1,1
0013c000020vnNiAAI,0013c00001yUxfIAAS,0.8799999999999999,1
0013c000020vkRwAAI,001Nq00000XCHOmIAP,1,6
0013c000020vnNiAAI,0013c000020vdFKAAY,1,1
0013c000020vkg4AAA,001Nq00000as0i3IAA,1,5
0013c000020vkhuAAA,001Nq00000XCHOqIAP,1,1
0013c000020vkg4AAA,001Nq00000as5CgIAI,1,5
0013c000020vnNiAAI,0013c000020yjHUAAY,1,1
0013c000020vnNiAAI,0013c000020yqmtAAA,0.8799999999999999,1
0013c000020vnrlAAA,0011J00001Nd8SVQAZ,0.976,7
0013c000020vnt7AAA,0011J00001OmvF8QAJ,1,2
0013c000020vnrlAAA,0011J00001OXk0pQAD,0.924,7
0013c000020vjEBAAY,001Nq00000XCO6TIAX,1,1
0013c000020vnNiAAI,001Nq00000as5WSIAY,0.8799999999999999,1
0013c000020vnrlAAA,0013c000020vcHgAAI,0.92,7
0013c000020vnrlAAA,0013c000020vsrgAAA,0.896,7
0013c000020vpdAAAQ,0011J00001OmszSQAR,0.88,1
0013c000020vncNAAQ,001Nq00000XCHOyIAP,1,1
0013c000020vkhWAAQ,001Nq00000XCHOpIAP,1,1
0013c000020vmvlAAA,001Nq00000as5JEIAY,1,1
0013c000020vpdlAAA,0013c000020vJ4wAAE,1,4
0013c000020vo8VAAQ,001Nq00000XCHP2IAP,1,1
0013c000020voryAAA,001Nq00000XCHP3IAP,1,1
0013c000020vpdlAAA,0013c000020yGqmAAE,1,4
0013c000020vnt7AAA,001Nq00000as5RKIAY,1,2
0013c000020vpdlAAA,0013c000020yX2qAAE,0.86,4
0013c000020vpdlAAA,0013c000020ygpUAAQ,1,4
0013c000020vsaWAAQ,0011J00001OXdVUQA1,0.912,5
0013c000020vnrlAAA,001Nq00000XCHPDIA5,0.896,7
0013c000020vpdlAAA,001Nq00000XCBEpIAP,0.86,4
0013c000020vpdAAAQ,001Nq00000XCNvFIAX,0.88,1
0013c000020vsccAAA,0011J00001OXe0AQAT,1,1
0013c000020vsccAAA,0011J00001OXe2OQAT,1,1
0013c000020vsccAAA,0011J00001OXe5qQAD,1,1
0013c000020vqBeAAI,001Nq00000XCHPAIA5,1,2
0013c000020vsrgAAA,0011J00001Nd8SVQAZ,0.8780000000000001,6
0013c000020vpMJAAY,001Nq00000XCHP5IAP,1,3
0013c000020vsrgAAA,0011J00001OXk0pQAD,0.8540000000000001,6
0013c000020vsccAAA,0013c00001yU4eEAAS,1,1
0013c000020vnrlAAA,001Nq00000as5CXIAY,0.924,7
0013c000020vsccAAA,0013c00001yWDjMAAW,1,1
0013c000020vsrgAAA,0013c00001qg7v8AAA,0.922,6
0013c000020vsrgAAA,0013c00001yUBWtAAO,0.922,6
0013c000020wS9YAAU,0011J00001OXfWLQA1,0.928,50
0013c000020wS9YAAU,0011J00001OXkXQQA1,1,50
0013c000020vsccAAA,0013c000020yejtAAA,1,1
0013c000020wPYSAA2,0011J00001OmpcDQAR,0.91,9
0013c000020vsrgAAA,0013c000020vcHgAAI,0.976,6
0013c000020wPYSAA2,0013c00001yUnO5AAK,0.91,9
0013c000020vsrgAAA,0013c000020vnrlAAA,0.896,6
0013c000020vsaWAAQ,001Nq00000as5PRIAY,0.912,5
0013c000020wPYSAA2,0013c000020vVAuAAM,0.91,9
0013c000020wPQpAAM,001Nq00000XCHPZIA5,1,2
0013c000020wL7KAAU,001Nq00000XCHPTIA5,1,33
0013c000020wTeUAAU,0013c00001qg7v8AAA,0.874,18
0013c000020vsrgAAA,001Nq00000XCHPDIA5,1,6
0013c000020wTeUAAU,0013c00001ub0F9AAI,0.8919999999999999,18
0013c000020vsccAAA,001Nq00000as5PcIAI,1,1
0013c000020vsccAAA,001Nq00000as5PfIAI,1,1
0013c000020vsrgAAA,001Nq00000XCNxdIAH,0.922,6
0013c000020wPsdAAE,001Nq00000XCHPcIAP,0.856,1071
0013c000020wPYSAA2,001Nq00000as5JXIAY,1,9
0013c000020wPYSAA2,001o000000vfmjoAAA,0.91,9
0013c000020wTo7AAE,0013c000020vjUHAAY,1,1
0013c000020vsrgAAA,001Nq00000as5CXIAY,0.8540000000000001,6
0013c000020wSJZAA2,001Nq00000as3nbIAA,0.886,15
0013c000020wS9YAAU,001Nq00000as3nRIAQ,0.9520000000000001,50
0013c000020wTeUAAU,001Nq00000XCNxdIAH,0.874,18
0013c000020wTeUAAU,001Nq00000XCNybIAH,0.8919999999999999,18
0013c000020xypuAAA,0011J00001OmmRkQAJ,1,1
0013c000020wTo7AAE,001Nq00000as5JBIAY,1,1
0013c000020xz2FAAQ,001Nq00000XCHQ6IAP,1,1
0013c000020wSTNAA2,001Nq00000as5IwIAI,0.8919999999999999,7
0013c000020xzpuAAA,001Nq00000XCHQ8IAP,1,1
0013c000020xxs9AAA,001Nq00000as3o3IAA,1,3
0013c000020y1VNAAY,001Nq00000XCHQAIA5,1,1
0013c000020xypuAAA,001Nq00000as5D8IAI,1,1
0013c000020y1WCAAY,001Nq00000XCHQCIA5,1,1
0013c000020y2kbAAA,001Nq00000XCHQGIA5,1,1
0013c000020y1jaAAA,001Nq00000as5KfIAI,1,1
0013c000020y4buAAA,001Nq00000XCO6qIAH,1,1
0013c000020y7G9AAI,0011J00001ECrpWQAT,0.8720000000000001,3
0013c000020y4B3AAI,001Nq00000XCO6pIAH,1,1
0013c000020y1wAAAQ,001Nq00000as5KgIAI,1,1
0013c000020y6fXAAQ,0013c00001ub01zAAA,1,1
0013c000020y6QMAAY,0013c000020vLZHAA2,0.858,3
0013c000020y3xLAAQ,001Nq00000XCO6oIAH,1,1
0013c000020y3ZqAAI,001Nq00000XCO6nIAH,1,2
0013c000020y4zBAAQ,001Nq00000XCO6sIAH,1,1
0013c000020y5DkAAI,001Nq00000XCO6tIAH,1,1
0013c000020y6QMAAY,001Nq00000XCO49IAH,0.858,3
0013c000020y6QMAAY,001Nq00000XCO6vIAH,1,3
0013c000020y7G9AAI,001Nq00000XCBFSIA5,0.8720000000000001,3
0013c000020y7G9AAI,001Nq00000XCHPIIA5,1,3
0013c000020y8WDAAY,001Nq00000XCO71IAH,1,1
0013c000020y6fXAAQ,001Nq00000as5TAIAY,1,1
0013c000020y9MJAAY,0011J00001OYil5QAD,0.928,1
0013c000020y85rAAA,001Nq00000XCO70IAH,1,1
0013c000020y9L6AAI,001Nq00000XCO75IAH,1,1
0013c000020y7ryAAA,001Nq00000arvViIAI,0.964,1
0013c000020y7fGAAQ,001Nq00000XCO6yIAH,1,1
0013c000020yAkZAAU,0011J00001OmypcQAB,0.8979999999999999,1
0013c000020y8kBAAQ,001Nq00000XCO73IAH,1,3
0013c000020yAkZAAU,0013c000020v7ybAAA,0.8919999999999999,1
0013c000020yAkZAAU,0013c000020vOa0AAE,0.862,1
0013c000020yAkZAAU,0013c000020vcX7AAI,0.8979999999999999,1
0013c000020yAM0AAM,001Nq00000XCO79IAH,1,1
0013c000020yAkZAAU,0013c000020ykt4AAA,0.862,1
0013c000020y9MJAAY,001Nq00000XBzsjIAD,0.928,1
0013c000020yAMaAAM,001Nq00000XCO7AIAX,1,1
0013c000020y9LBAAY,001Nq00000XCO76IAH,1,1
0013c000020y9MJAAY,001Nq00000XCO78IAH,1,1
0013c000020yAkZAAU,001Nq00000XCO1VIAX,0.8919999999999999,1
0013c000020yAkZAAU,001Nq00000XCO7BIAX,1,1
0013c000020yAkZAAU,001Nq00000as0huIAA,0.8979999999999999,1
0013c000020yAkZAAU,001Nq00000as5UsIAI,0.862,1
0013c000020yE37AAE,0011J00001OXlXMQA1,0.9580000000000001,2
0013c000020yC2UAAU,001Nq00000XCO7EIAX,1,1
0013c000020yDAgAAM,001Nq00000XCO7HIAX,1,1
0013c000020yAllAAE,001Nq00000XCO7CIAX,1,1
0013c000020yE37AAE,0013c00001ub4JjAAI,0.9119999999999999,2
0013c000020yBpVAAU,001Nq00000XCO7DIAX,1,1
0013c000020yE37AAE,0013c000020vbnoAAA,0.976,2
0013c000020yE2NAAU,001Nq00000XCO7MIAX,1,1
0013c000020yDaFAAU,001Nq00000XCO7JIAX,1,1
0013c000020yEhgAAE,0013c00001sMZHeAAO,0.9520000000000001,13
0013c000020yE1zAAE,001Nq00000XCO7LIAX,1,1
0013c000020yEGdAAM,001Nq00000XCO7PIAX,1,1
0013c000020yEyzAAE,0013c000020yYrgAAE,0.916,3
0013c000020yEhMAAU,001Nq00000XCO7QIAX,1,1
0013c000020yE37AAE,001Nq00000as3nqIAA,0.9580000000000001,2
0013c000020yEhgAAE,001Nq00000XCOF6IAP,0.862,13
0013c000020yEzHAAU,001Nq00000XCO7UIAX,1,1
0013c000020yEhaAAE,001Nq00000XCO7RIAX,1,1
0013c000020yFRFAA2,001Nq00000XCO7WIAX,1,3
0013c000020yGqmAAE,0013c000020vJ4wAAE,1,2
0013c000020yFCZAA2,001Nq00000XCO7VIAX,1,1
0013c000020yGqmAAE,0013c000020vpdlAAA,1,2
0013c000020yGrQAAU,0011J00001OXm0GQAT,0.902,1
0013c000020yGqmAAE,0013c000020yX2qAAE,0.86,2
0013c000020yGqmAAE,0013c000020ygpUAAQ,1,2
0013c000020yGrQAAU,0013c00001z5EYMAA2,0.886,1
0013c000020yFRfAAM,001Nq00000XCO7XIAX,1,1
0013c000020yGqmAAE,001Nq00000XCBEpIAP,0.86,2
0013c000020yHNAAA2,0013c00001yVBMYAA4,0.88,11
0013c000020yFw1AAE,001Nq00000XCO7ZIAX,1,1
0013c000020yGryAAE,0013c000020yRmyAAE,1,1
0013c000020yHNAAA2,0013c000020vI4uAAE,0.916,11
0013c000020yGqfAAE,001Nq00000XCO7bIAH,1,2
0013c000020yGrLAAU,001Nq00000XCO7dIAH,1,2
0013c000020yG9IAAU,001Nq00000as5W0IAI,1,1
0013c000020yGrQAAU,001Nq00000XCO15IAH,0.886,1
0013c000020yHNAAA2,001Nq00000XC7oaIAD,0.88,11
0013c000020yJ84AAE,0011J00001OXk3NQAT,0.96,1
0013c000020yGrQAAU,001Nq00000arpUcIAI,0.98,1
0013c000020yGrQAAU,001Nq00000as5W2IAI,1,1
0013c000020yHN2AAM,001Nq00000XCO7hIAH,1,1
0013c000020yGryAAE,001Nq00000as5W3IAI,1,1
0013c000020yHNAAA2,001Nq00000XCO7iIAH,1,11
0013c000020yFfaAAE,001Nq00000XCO7YIAX,1,1
0013c000020yHNAAA2,001Nq00000XCOM8IAP,0.928,11
0013c000020yHNYAA2,001Nq00000XCO7jIAH,1,1
0013c000020yJ8jAAE,001Nq00000XCO7pIAH,1,1
0013c000020yJN1AAM,001Nq00000XCO7qIAH,1,1
0013c000020yIefAAE,001Nq00000XCO7mIAH,1,50
0013c000020yJ84AAE,001Nq00000as5W6IAI,1,1
0013c000020yIsaAAE,001Nq00000XCO7nIAH,1,1
0013c000020yIsaAAE,001Nq00000arpUOIAY,0.9020000000000001,1
0013c000020yIsaAAE,001Nq00000arpUyIAI,0.904,1
0013c000020yIeSAAU,001Nq00000XCO7lIAH,1,1
0013c000020yJdQAAU,001Nq00000XCO7uIAH,1,1
0013c000020yJsKAAU,001Nq00000XCO7wIAH,1,1
0013c000020yMDhAAM,0013c00001yfQUyAAM,0.922,1
0013c000020yLvVAAU,001Nq00000XCO82IAH,1,1
0013c000020yLACAA2,001Nq00000as5WEIAY,1,3
0013c000020yMTDAA2,001Nq00000XCO85IAH,1,1
0013c000020yMDIAA2,001Nq00000XCO83IAH,1,2
0013c000020yOJxAAM,0013c000020yR1pAAE,0.9580000000000001,1
0013c000020yKsZAAU,001Nq00000XCO7zIAH,1,1
0013c000020yMkoAAE,001Nq00000as5WGIAY,1,1
0013c000020yOcxAAE,0013c000020jIPvAAM,1,1
0013c000020yN1lAAE,001Nq00000XCO87IAH,1,1
0013c000020yOKRAA2,001Nq00000XCO8AIAX,1,1
0013c000020yOJxAAM,001Nq00000as5WOIAY,0.9580000000000001,1
0013c000020yNHFAA2,001Nq00000XCO88IAH,1,1
0013c000020yQBxAAM,0013c000020vSonAAE,1,1
0013c000020yQBxAAM,0013c000020ycoVAAQ,1,1
0013c000020yOLUAA2,001Nq00000XCO8BIAX,1,1
0013c000020yQDYAA2,001Nq00000XCO8LIAX,1,1
0013c000020yPszAAE,001Nq00000XCOEtIAP,1,15
0013c000020yPuqAAE,001Nq00000XCO8FIAX,1,1
0013c000020yOc4AAE,001Nq00000as5WHIAY,1,1
0013c000020yQkcAAE,001Nq00000XCO8OIAX,1,2
0013c000020yQBxAAM,001Nq00000as5nrIAA,0.912,1
0013c000020yR1pAAE,0013c000020yOJxAAM,0.9580000000000001,1
0013c000020yQC6AAM,001Nq00000as5WNIAY,1,2
0013c000020yRmyAAE,0013c000020yGryAAE,1,1
0013c000020yQUdAAM,001Nq00000XCO8MIAX,1,1
0013c000020ySpsAAE,0011J00001OllBaQAJ,0.922,2
0013c000020ySpsAAE,0013c00001yVTTwAAO,0.922,2
0013c000020yRY8AAM,001Nq00000XCO8RIAX,1,1
0013c000020ySZGAA2,001Nq00000XCBERIA5,1,1
0013c000020yQjAAAU,001Nq00000XCO8NIAX,1,1
0013c000020yR0EAAU,001Nq00000XCO8PIAX,1,1
0013c000020ySpsAAE,0013c000020ygpuAAA,0.922,2
0013c000020yRmyAAE,001Nq00000as5W3IAI,1,1
0013c000020ySrJAAU,001Nq00000XCBEUIA5,1,1
0013c000020yR1pAAE,001Nq00000as5WOIAY,1,1
0013c000020yT5dAAE,001Nq00000XCBEVIA5,1,1
0013c000020yTtLAAU,0013c00001yV7zcAAC,0.964,3
0013c000020yTMpAAM,001Nq00000XCBEXIA5,1,1
0013c000020yUglAAE,0013c00001yUWRmAAO,0.856,5
0013c000020yTN6AAM,001Nq00000XCBEYIA5,1,1
0013c000020yTM5AAM,001Nq00000XCBEWIA5,1,1
0013c000020yTfiAAE,001Nq00000XCBEZIA5,0.868,1
0013c000020yURjAAM,001Nq00000XCBEdIAP,1,1
0013c000020yUwyAAE,0013c000020yVTHAA2,0.976,3
0013c000020yUglAAE,001Nq00000XCBEeIAP,1,5
0013c000020yVTHAA2,0013c000020yUwyAAE,0.976,1
0013c000020yVUmAAM,0013c00001yVgv6AAC,0.9460000000000001,1
0013c000020yVSqAAM,001Nq00000XCBEhIAP,1,1
0013c000020yWDcAAM,001Nq00000XCBEkIAP,1,1
0013c000020yUgvAAE,001Nq00000XCBEfIAP,1,1
0013c000020yWTUAA2,001Nq00000XCBEmIAP,1,1
0013c000020yWlZAAU,0013c000020yZPeAAM,1,1
0013c000020yX2qAAE,0013c000020vJ4wAAE,0.86,3
0013c000020yWGUAA2,001Nq00000XCBElIAP,1,1
0013c000020yX2qAAE,0013c000020vpdlAAA,0.86,3
0013c000020yX2qAAE,0013c000020yGqmAAE,0.86,3
0013c000020yX2qAAE,0013c000020ygpUAAQ,0.86,3
0013c000020yX2LAAU,001Nq00000XCBEoIAP,1,1
0013c000020yX3YAAU,001Nq00000XCBEqIAP,1,1
0013c000020yX2qAAE,001Nq00000XCBEpIAP,1,3
0013c000020yWlZAAU,001Nq00000arqUJIAY,1,1
0013c000020yXHBAA2,001Nq00000XCBEsIAP,1,1
0013c000020yXHlAAM,001Nq00000XCBEuIAP,1,1
0013c000020yY6vAAE,001Nq00000XCBExIAP,1,1
0013c000020yYd3AAE,001Nq00000XCBEyIAP,1,1
0013c000020yXYMAA2,001Nq00000XCBEvIAP,0.916,1
0013c000020yYrgAAE,0013c000020yEyzAAE,0.916,1
0013c000020yZPeAAM,0013c000020yWlZAAU,1,1
0013c000020yYqNAAU,001Nq00000XCBEzIAP,1,1
0013c000020yaSmAAI,001Nq00000XCBF5IAP,1,1
0013c000020yZu7AAE,001Nq00000XCBF2IAP,1,1
0013c000020ybkZAAQ,0013c00001yVOkZAAW,0.922,1
0013c000020yZPeAAM,001Nq00000arqUJIAY,1,1
0013c000020ybFfAAI,001Nq00000XCBF8IAP,1,1
0013c000020yai9AAA,001Nq00000XCBF7IAP,1,1
0013c000020yc2uAAA,001Nq00000XCBFDIA5,1,1
0013c000020ybGXAAY,001Nq00000XCBF9IAP,1,1
0013c000020ydMvAAI,0011J00001OnDKpQAN,0.8560000000000001,1
0013c000020ycoVAAQ,0013c000020vSonAAE,1,1
0013c000020ybkZAAQ,001Nq00000XCBFCIA5,1,1
0013c000020ycoVAAQ,0013c000020yQBxAAM,1,1
0013c000020yc5XAAQ,001Nq00000XCBFGIA5,1,1
0013c000020ycJOAAY,001Nq00000XCBFHIA5,1,1
0013c000020yc4PAAQ,001Nq00000XCBFFIA5,1,1
0013c000020ydd4AAA,001Nq00000XCBFKIA5,1,1
0013c000020yefFAAQ,0011J00001OXdsMQAT,1,1
0013c000020ydcNAAQ,001Nq00000XCBFJIA5,1,0
0013c000020ydpcAAA,001Nq00000XCBFMIA5,1,1
0013c000020yegFAAQ,0011J00001OXdxZQAT,1,1
0013c000020ycoVAAQ,001Nq00000as5nrIAA,0.912,1
0013c000020yc49AAA,001Nq00000as5IxIAI,1,1
0013c000020ydr9AAA,001Nq00000XCBFNIA5,1,1
